Date,Product_ID,Units_Sold,Inventory_Level,Unit_Price,Fuel_Price_Index,Weather_Condition,Shipping_Delay_Days,Lead_Time_Days,Delay_Risk
2038-01-22,1,211,50,38.76,1.39,2,6,5,True
2038-01-23,0,60,838,52.1,1.21,2,0,7,False
2038-01-24,3,280,921,35.88,1.38,3,2,5,False
2038-01-25,2,155,911,49.27,1.11,4,0,5,False
2038-01-26,2,297,39,26.29,1.42,0,5,6,True
2038-01-27,3,125,249,50.76,1.28,4,0,6,False
2038-01-28,3,26,217,30.08,1.0,0,4,8,True
2038-01-29,3,49,178,37.94,1.26,4,0,7,False
2038-01-30,1,145,550,18.79,1.16,2,0,5,False
2038-01-31,4,98,182,56.02,1.03,1,3,3,True
2038-02-01,2,86,735,45.07,1.22,3,1,2,False
2038-02-02,4,42,163,52.94,1.16,0,0,7,False
2038-02-03,4,208,745,20.39,1.1,1,0,4,False
2038-02-04,3,93,376,13.38,1.17,0,5,5,True
2038-02-05,1,24,704,26.86,1.09,3,4,5,True
2038-02-06,0,101,496,35.83,1.15,1,2,9,False
2038-02-07,1,44,596,50.12,1.06,1,4,6,True
2038-02-08,4,283,460,29.89,1.04,3,2,9,False
2038-02-09,1,21,754,23.5,1.46,3,2,6,False
2038-02-10,3,297,473,28.63,1.45,0,2,4,False
2038-02-11,0,243,684,45.18,1.41,1,3,9,True
2038-02-12,3,91,904,26.81,1.12,3,3,7,True
2038-02-13,0,87,36,58.96,1.36,0,1,6,False
2038-02-14,4,113,598,18.75,1.29,4,2,6,False
2038-02-15,0,38,640,47.65,1.03,3,3,7,True
2038-02-16,0,147,705,39.46,1.45,1,6,3,True
2038-02-17,0,101,318,21.65,1.5,4,3,8,True
2038-02-18,1,273,554,47.68,1.35,3,5,2,True
2038-02-19,1,240,411,32.38,1.12,2,5,8,True
2038-02-20,4,116,355,44.12,1.28,1,6,3,True
2038-02-21,0,71,670,43.11,1.05,1,5,5,True
2038-02-22,2,194,616,15.53,1.15,0,0,3,False
2038-02-23,4,201,964,52.0,1.36,2,6,7,True
2038-02-24,0,134,228,44.07,1.15,3,2,4,False
2038-02-25,0,20,728,49.03,1.07,2,4,8,True
2038-02-26,1,82,263,32.39,1.0,3,5,3,True
2038-02-27,4,267,929,19.75,1.29,0,0,8,False
2038-02-28,0,250,486,26.31,1.48,4,3,6,True
2038-03-01,0,245,560,55.07,1.24,2,3,4,True
2038-03-02,4,38,351,56.9,1.11,1,3,4,True
2038-03-03,2,50,441,34.09,1.23,3,3,9,True
2038-03-04,4,140,634,24.94,1.3,2,4,5,True
2038-03-05,4,43,458,46.52,1.4,3,1,5,False
2038-03-06,2,230,814,48.3,1.23,2,1,6,False
2038-03-07,4,180,24,50.77,1.09,1,2,8,False
2038-03-08,0,274,130,11.55,1.09,3,6,8,True
2038-03-09,4,78,940,10.49,1.45,3,6,9,True
2038-03-10,2,133,369,27.86,1.12,4,5,2,True
2038-03-11,3,179,435,17.62,1.36,0,3,8,True
2038-03-12,4,239,223,50.25,1.13,2,2,4,False
2038-03-13,1,188,610,36.64,1.36,1,4,8,True
2038-03-14,0,31,351,51.27,1.04,4,2,8,False
2038-03-15,0,261,801,18.85,1.1,4,1,6,False
2038-03-16,1,158,484,41.36,1.2,0,1,5,False
2038-03-17,1,116,196,39.01,1.26,1,6,5,True
2038-03-18,4,166,108,27.02,1.18,2,5,2,True
2038-03-19,1,201,859,35.85,1.29,3,1,4,False
2038-03-20,3,76,219,39.45,1.16,0,2,4,False
2038-03-21,2,61,775,54.47,1.34,3,6,6,True
2038-03-22,1,218,922,12.78,1.26,4,3,2,True
2038-03-23,1,50,719,51.17,1.35,3,0,3,False
2038-03-24,3,199,318,59.01,1.22,2,1,6,False
2038-03-25,0,21,81,46.59,1.44,2,2,4,False
2038-03-26,0,157,536,46.87,1.19,3,0,6,False
2038-03-27,4,124,697,20.9,1.15,3,1,9,False
2038-03-28,3,237,431,36.15,1.28,0,1,8,False
2038-03-29,2,241,896,45.3,1.25,2,4,6,True
2038-03-30,2,124,7,40.11,1.26,3,1,6,False
2038-03-31,3,146,635,29.26,1.4,1,6,6,True
2038-04-01,2,284,148,57.01,1.29,0,0,4,False
2038-04-02,0,219,97,35.7,1.44,0,0,2,False
2038-04-03,2,271,727,58.49,1.31,0,3,2,True
2038-04-04,2,34,100,38.19,1.01,0,6,5,True
2038-04-05,3,245,729,49.67,1.44,3,0,7,False
2038-04-06,3,124,366,47.1,1.42,4,2,5,False
2038-04-07,2,252,461,43.04,1.02,1,2,3,False
2038-04-08,1,238,924,10.72,1.06,4,5,9,True
2038-04-09,3,296,413,13.87,1.28,4,5,2,True
2038-04-10,4,280,258,39.07,1.02,3,5,6,True
2038-04-11,4,209,902,55.59,1.21,0,1,8,False
2038-04-12,0,217,355,40.06,1.49,0,3,8,True
2038-04-13,2,296,10,21.8,1.09,3,1,9,False
2038-04-14,1,58,415,26.01,1.1,3,3,9,True
2038-04-15,0,181,570,41.16,1.34,2,6,7,True
2038-04-16,2,140,249,39.85,1.02,0,4,8,True
2038-04-17,3,281,651,57.79,1.41,1,3,5,True
2038-04-18,4,235,846,36.45,1.1,2,4,6,True
2038-04-19,1,68,549,27.75,1.27,4,5,9,True
2038-04-20,4,111,121,36.25,1.12,0,6,3,True
2038-04-21,3,148,919,49.31,1.33,3,6,8,True
2038-04-22,2,47,64,37.02,1.29,3,6,8,True
2038-04-23,3,167,657,26.3,1.47,3,4,2,True
2038-04-24,3,84,301,26.93,1.22,0,6,4,True
2038-04-25,4,237,124,47.84,1.44,1,1,8,False
2038-04-26,1,70,311,13.32,1.29,3,2,3,False
2038-04-27,3,93,190,23.74,1.46,0,3,4,True
2038-04-28,4,218,774,17.65,1.15,4,1,9,False
2038-04-29,1,211,872,57.23,1.27,2,4,2,True
2038-04-30,2,208,449,14.5,1.2,0,4,4,True
2038-05-01,2,31,807,47.91,1.03,0,6,9,True
2038-05-02,0,258,693,41.52,1.29,3,0,2,False
2038-05-03,4,100,158,41.64,1.4,2,0,6,False
2038-05-04,1,289,352,48.17,1.28,2,3,3,True
2038-05-05,3,67,819,30.02,1.14,3,2,8,False
2038-05-06,2,228,989,30.04,1.13,1,0,6,False
2038-05-07,1,54,798,24.44,1.12,0,5,2,True
2038-05-08,4,138,673,39.89,1.49,3,6,2,True
2038-05-09,0,84,262,56.49,1.2,1,5,6,True
2038-05-10,2,261,728,56.2,1.16,3,4,7,True
2038-05-11,1,55,911,45.15,1.21,4,6,6,True
2038-05-12,1,271,405,55.31,1.06,1,1,6,False
2038-05-13,1,262,995,58.18,1.1,1,2,3,False
2038-05-14,4,61,692,49.76,1.25,2,3,3,True
2038-05-15,4,88,602,30.39,1.4,0,1,7,False
2038-05-16,4,126,16,34.16,1.44,3,3,2,True
2038-05-17,3,58,636,56.56,1.43,3,1,5,False
2038-05-18,1,88,259,43.5,1.47,0,6,9,True
2038-05-19,2,199,956,51.03,1.06,0,1,6,False
2038-05-20,4,31,889,15.81,1.02,2,2,4,False
2038-05-21,4,223,354,19.7,1.05,0,3,4,True
2038-05-22,1,55,488,27.21,1.3,4,0,8,False
2038-05-23,4,145,213,19.41,1.28,2,1,7,False
2038-05-24,3,82,238,55.32,1.34,1,5,8,True
2038-05-25,3,101,179,20.84,1.19,0,1,4,False
2038-05-26,4,53,418,37.86,1.2,1,5,7,True
2038-05-27,1,259,683,14.27,1.27,2,0,9,False
2038-05-28,1,116,142,17.75,1.04,4,2,6,False
2038-05-29,1,68,316,22.37,1.4,4,2,5,False
2038-05-30,0,165,243,59.14,1.46,0,2,7,False
2038-05-31,4,144,231,49.85,1.19,4,4,8,True
2038-06-01,1,208,683,43.68,1.37,3,4,8,True
2038-06-02,3,76,788,55.81,1.27,2,2,5,False
2038-06-03,2,128,588,57.81,1.12,4,2,7,False
2038-06-04,2,24,302,32.68,1.03,2,0,7,False
2038-06-05,1,43,330,26.38,1.12,2,4,9,True
2038-06-06,2,240,560,25.77,1.3,3,5,8,True
2038-06-07,2,29,948,11.79,1.02,0,6,3,True
2038-06-08,0,184,247,23.98,1.42,2,6,5,True
2038-06-09,3,234,282,27.75,1.49,3,3,4,True
2038-06-10,3,145,286,11.84,1.04,4,2,8,False
2038-06-11,0,286,939,54.13,1.12,1,2,4,False
2038-06-12,0,299,31,52.39,1.34,0,2,6,False
2038-06-13,2,107,499,22.58,1.4,1,1,3,False
2038-06-14,4,133,669,50.13,1.17,3,4,7,True
2038-06-15,2,40,529,49.81,1.26,2,3,8,True
2038-06-16,0,167,380,26.75,1.45,3,1,2,False
2038-06-17,3,264,62,44.85,1.19,0,1,7,False
2038-06-18,2,285,127,24.49,1.04,0,6,3,True
2038-06-19,4,236,527,13.51,1.5,4,3,2,True
2038-06-20,2,259,162,35.24,1.09,3,3,7,True
2038-06-21,1,251,957,31.92,1.02,0,3,3,True
2038-06-22,2,251,250,16.91,1.21,3,3,5,True
2038-06-23,0,261,648,34.53,1.06,4,5,3,True
2038-06-24,3,209,829,57.47,1.49,4,3,6,True
2038-06-25,3,248,294,46.57,1.19,3,5,2,True
2038-06-26,0,85,178,46.94,1.41,0,2,8,False
2038-06-27,1,298,228,47.88,1.09,2,5,9,True
2038-06-28,0,288,882,47.23,1.07,2,5,8,True
2038-06-29,2,228,393,11.0,1.32,4,3,5,True
2038-06-30,0,35,691,56.23,1.45,0,3,5,True
2038-07-01,0,239,395,51.51,1.06,4,4,8,True
2038-07-02,1,276,71,23.73,1.29,4,2,3,False
2038-07-03,2,287,317,37.64,1.04,4,6,5,True
2038-07-04,4,248,898,40.75,1.41,4,1,8,False
2038-07-05,4,138,594,16.6,1.45,3,2,4,False
2038-07-06,3,197,378,22.7,1.31,3,0,8,False
2038-07-07,0,39,906,11.16,1.34,0,3,4,True
2038-07-08,3,55,135,53.2,1.03,0,1,4,False
2038-07-09,1,127,729,11.25,1.04,1,0,3,False
2038-07-10,4,208,620,25.93,1.09,2,5,2,True
2038-07-11,0,197,377,13.91,1.14,3,1,3,False
2038-07-12,1,115,918,49.07,1.38,0,2,6,False
2038-07-13,1,39,118,56.25,1.22,4,6,9,True
2038-07-14,0,183,905,38.14,1.04,3,5,5,True
2038-07-15,1,116,529,16.98,1.43,2,0,4,False
2038-07-16,0,162,843,37.91,1.5,3,5,3,True
2038-07-17,0,81,934,48.52,1.23,2,5,8,True
2038-07-18,2,261,665,45.92,1.26,1,5,3,True
2038-07-19,3,257,522,47.09,1.04,0,3,5,True
2038-07-20,1,150,649,23.96,1.19,2,3,3,True
2038-07-21,1,112,386,13.69,1.19,1,0,4,False
2038-07-22,2,110,573,17.45,1.48,3,2,8,False
2038-07-23,2,152,582,57.78,1.33,0,6,5,True
2038-07-24,2,142,572,40.68,1.39,2,0,2,False
2038-07-25,4,137,643,46.39,1.06,2,2,9,False
2038-07-26,4,217,572,54.95,1.21,0,1,4,False
2038-07-27,4,20,999,52.64,1.1,3,6,9,True
2038-07-28,0,230,903,20.92,1.43,3,2,6,False
2038-07-29,1,282,869,12.9,1.08,4,0,8,False
2038-07-30,3,231,268,56.26,1.22,3,0,6,False
2038-07-31,0,106,523,59.08,1.03,0,1,7,False
2038-08-01,1,172,546,38.37,1.32,1,5,7,True
2038-08-02,1,206,485,54.42,1.24,0,6,5,True
2038-08-03,2,80,437,21.59,1.25,2,0,4,False
2038-08-04,2,114,562,15.55,1.05,4,4,7,True
2038-08-05,0,293,554,34.99,1.26,4,5,4,True
2038-08-06,2,60,739,50.56,1.28,1,6,4,True
2038-08-07,1,166,110,42.73,1.48,2,6,8,True
2038-08-08,2,265,321,41.87,1.02,3,0,6,False
2038-08-09,4,151,526,10.87,1.46,3,4,5,True
2038-08-10,2,142,176,25.87,1.24,3,0,6,False
2038-08-11,1,162,673,56.97,1.11,0,0,8,False
2038-08-12,0,201,550,16.71,1.33,3,1,7,False
2038-08-13,3,211,537,46.32,1.26,2,5,3,True
2038-08-14,2,226,623,47.97,1.11,4,4,7,True
2038-08-15,1,250,964,46.64,1.31,0,6,9,True
2038-08-16,3,41,943,59.46,1.24,3,1,2,False
2038-08-17,3,99,472,30.46,1.34,2,4,6,True
2038-08-18,4,149,562,44.11,1.34,1,4,5,True
2038-08-19,3,295,993,19.68,1.24,2,6,6,True
2038-08-20,1,74,878,29.99,1.2,4,6,9,True
2038-08-21,1,85,387,34.58,1.03,2,3,9,True
2038-08-22,2,246,97,20.74,1.25,2,4,3,True
2038-08-23,2,45,410,55.34,1.12,0,1,9,False
2038-08-24,2,272,374,45.81,1.03,4,1,3,False
2038-08-25,3,216,169,24.19,1.17,3,2,3,False
2038-08-26,3,149,55,16.75,1.04,4,5,3,True
2038-08-27,4,262,732,24.39,1.29,1,5,2,True
2038-08-28,2,231,324,41.15,1.25,4,5,9,True
2038-08-29,0,209,657,51.32,1.4,0,0,4,False
2038-08-30,4,245,956,35.16,1.13,3,3,7,True
2038-08-31,0,265,259,15.12,1.19,4,0,3,False
2038-09-01,3,75,640,22.47,1.34,3,1,2,False
2038-09-02,4,74,561,27.26,1.5,0,3,6,True
2038-09-03,4,295,339,41.81,1.45,2,4,3,True
2038-09-04,1,172,837,22.33,1.26,1,6,8,True
2038-09-05,3,72,403,21.7,1.34,4,5,6,True
2038-09-06,3,130,531,24.31,1.27,3,1,6,False
2038-09-07,4,223,173,39.63,1.22,4,6,5,True
2038-09-08,3,131,794,34.63,1.3,0,1,2,False
2038-09-09,4,277,537,52.08,1.19,2,1,2,False
2038-09-10,1,35,159,44.9,1.14,0,1,9,False
2038-09-11,4,185,9,43.34,1.35,3,3,3,True
2038-09-12,3,299,593,17.73,1.44,4,6,9,True
2038-09-13,3,177,255,12.76,1.14,3,0,9,False
2038-09-14,4,268,616,35.5,1.35,0,0,3,False
2038-09-15,4,200,651,13.58,1.22,4,5,3,True
2038-09-16,4,210,713,28.2,1.15,3,4,9,True
2038-09-17,2,158,343,11.31,1.31,4,1,8,False
2038-09-18,3,97,535,18.84,1.47,1,6,2,True
2038-09-19,3,69,372,15.52,1.18,0,6,6,True
2038-09-20,2,104,434,50.05,1.38,0,5,6,True
2038-09-21,4,202,933,27.31,1.16,1,1,3,False
2038-09-22,1,202,45,13.94,1.4,2,5,6,True
2038-09-23,4,23,728,23.27,1.38,3,0,3,False
2038-09-24,4,130,903,44.14,1.38,2,6,7,True
2038-09-25,2,270,54,47.28,1.5,4,5,4,True
2038-09-26,3,152,77,15.99,1.07,3,4,6,True
2038-09-27,4,119,490,48.93,1.19,3,5,7,True
2038-09-28,3,191,670,28.53,1.32,3,2,2,False
2038-09-29,0,138,855,43.97,1.3,1,3,7,True
2038-09-30,3,194,271,43.58,1.39,0,6,5,True
2038-10-01,1,49,659,49.68,1.02,1,6,7,True
2038-10-02,1,74,549,44.86,1.35,1,5,7,True
2038-10-03,4,215,110,11.94,1.37,1,6,7,True
2038-10-04,3,60,14,35.97,1.03,2,5,9,True
2038-10-05,4,192,77,18.31,1.27,1,0,8,False
2038-10-06,2,238,500,58.5,1.12,0,3,2,True
2038-10-07,1,227,587,22.79,1.4,3,0,9,False
2038-10-08,4,177,417,31.01,1.02,2,4,2,True
2038-10-09,2,247,839,19.84,1.07,1,1,5,False
2038-10-10,4,104,274,16.73,1.05,1,2,3,False
2038-10-11,3,192,493,40.05,1.03,3,3,9,True
2038-10-12,3,264,196,34.66,1.3,3,2,6,False
2038-10-13,3,192,375,28.73,1.43,2,1,2,False
2038-10-14,3,231,730,14.27,1.26,0,0,6,False
2038-10-15,0,103,62,46.8,1.11,2,4,8,True
2038-10-16,2,192,360,10.29,1.17,3,1,5,False
2038-10-17,2,202,972,32.88,1.18,0,2,7,False
2038-10-18,3,152,543,41.63,1.23,1,6,5,True
2038-10-19,0,281,990,31.54,1.21,1,2,8,False
2038-10-20,3,288,744,16.31,1.34,4,2,6,False
2038-10-21,0,216,109,48.91,1.17,3,0,6,False
2038-10-22,3,44,676,26.2,1.33,4,6,8,True
2038-10-23,1,160,193,16.74,1.27,2,5,5,True
2038-10-24,1,242,518,37.51,1.02,2,2,3,False
2038-10-25,4,39,943,10.96,1.46,0,0,6,False
2038-10-26,3,266,650,26.2,1.09,3,6,8,True
2038-10-27,2,220,458,47.53,1.23,0,2,4,False
2038-10-28,4,134,854,55.64,1.47,0,3,7,True
2038-10-29,1,208,798,39.59,1.12,2,5,8,True
2038-10-30,3,45,939,20.88,1.01,2,6,8,True
2038-10-31,4,73,300,21.0,1.25,3,6,4,True
2038-11-01,3,189,967,40.19,1.11,2,3,6,True
2038-11-02,1,30,567,30.34,1.29,3,5,2,True
2038-11-03,4,46,671,18.86,1.41,4,1,5,False
2038-11-04,1,102,495,49.37,1.26,1,1,3,False
2038-11-05,0,57,148,20.01,1.32,4,5,4,True
2038-11-06,1,106,798,26.08,1.33,2,4,4,True
2038-11-07,3,175,768,13.07,1.41,1,2,2,False
2038-11-08,2,205,460,45.07,1.34,1,2,6,False
2038-11-09,1,201,138,23.76,1.49,0,0,2,False
2038-11-10,2,162,860,21.64,1.23,1,5,3,True
2038-11-11,0,225,835,25.17,1.03,3,6,6,True
2038-11-12,4,161,291,53.71,1.2,2,1,4,False
2038-11-13,4,204,334,35.9,1.42,2,5,4,True
2038-11-14,2,260,698,17.89,1.07,0,3,8,True
2038-11-15,4,27,834,48.72,1.37,0,0,5,False
2038-11-16,1,91,183,20.42,1.27,2,3,3,True
2038-11-17,2,114,306,30.62,1.45,0,0,8,False
2038-11-18,3,176,924,38.4,1.37,1,1,8,False
2038-11-19,1,60,980,39.22,1.33,1,2,4,False
2038-11-20,1,288,897,13.45,1.44,3,5,2,True
2038-11-21,1,174,261,51.84,1.45,0,2,4,False
2038-11-22,3,294,926,33.97,1.19,2,1,2,False
2038-11-23,0,173,309,59.46,1.46,4,5,2,True
2038-11-24,4,72,343,45.87,1.03,2,6,7,True
2038-11-25,2,198,423,59.63,1.38,4,3,7,True
2038-11-26,0,259,656,32.67,1.17,4,4,8,True
2038-11-27,2,156,772,17.04,1.24,3,4,7,True
2038-11-28,4,274,513,46.37,1.42,4,1,6,False
2038-11-29,3,243,825,48.89,1.32,1,6,6,True
2038-11-30,1,199,523,52.64,1.23,1,0,8,False
2038-12-01,1,201,260,25.07,1.08,3,2,4,False
2038-12-02,3,278,361,35.53,1.47,2,3,4,True
2038-12-03,0,262,955,52.88,1.17,2,4,2,True
2038-12-04,0,115,168,53.24,1.05,2,2,6,False
2038-12-05,2,216,659,11.28,1.28,2,1,8,False
2038-12-06,3,33,199,43.55,1.2,1,2,4,False
2038-12-07,0,139,384,40.08,1.3,1,5,6,True
2038-12-08,3,288,311,14.17,1.12,3,4,3,True
2038-12-09,4,190,581,56.51,1.19,3,6,2,True
2038-12-10,1,91,311,32.27,1.49,3,3,7,True
2038-12-11,1,198,565,43.71,1.47,2,0,8,False
2038-12-12,1,189,394,54.14,1.43,2,0,6,False
2038-12-13,3,178,770,16.51,1.39,1,5,4,True
2038-12-14,3,173,350,52.79,1.08,1,6,8,True
2038-12-15,2,101,27,46.22,1.23,0,5,8,True
2038-12-16,1,76,878,51.98,1.36,0,2,9,False
2038-12-17,2,26,874,34.74,1.13,2,0,9,False
2038-12-18,1,131,631,11.67,1.02,1,4,2,True
2038-12-19,2,67,132,43.53,1.21,2,6,5,True
2038-12-20,2,99,379,28.73,1.21,4,3,2,True
2038-12-21,4,52,601,30.12,1.03,0,0,3,False
2038-12-22,2,134,527,32.06,1.16,3,0,2,False
2038-12-23,3,22,286,34.65,1.46,2,1,9,False
2038-12-24,2,23,283,43.1,1.13,4,0,9,False
2038-12-25,1,279,902,46.34,1.28,3,0,7,False
2038-12-26,2,61,741,48.84,1.24,4,4,7,True
2038-12-27,0,28,648,43.58,1.43,1,6,6,True
2038-12-28,1,164,806,50.17,1.33,1,0,6,False
2038-12-29,0,116,226,16.11,1.08,1,1,4,False
2038-12-30,1,295,426,51.84,1.07,3,1,4,False
2038-12-31,3,161,26,29.36,1.28,3,5,2,True
2039-01-01,3,297,331,36.44,1.02,1,1,7,False
2039-01-02,3,46,116,31.69,1.2,3,0,2,False
2039-01-03,0,62,88,33.79,1.2,1,5,8,True
2039-01-04,4,150,618,24.27,1.1,2,2,7,False
2039-01-05,1,235,732,18.5,1.15,1,2,8,False
2039-01-06,3,113,734,15.24,1.16,0,4,2,True
2039-01-07,1,27,121,32.57,1.01,2,6,6,True
2039-01-08,0,105,893,16.26,1.4,1,2,9,False
2039-01-09,4,157,865,22.25,1.48,0,4,6,True
2039-01-10,0,265,32,16.68,1.14,1,4,5,True
2039-01-11,1,40,602,15.46,1.06,2,5,9,True
2039-01-12,4,284,695,54.12,1.48,1,1,5,False
2039-01-13,4,167,887,43.7,1.37,3,3,5,True
2039-01-14,0,203,769,56.19,1.45,1,4,4,True
2039-01-15,3,246,397,42.2,1.18,2,6,6,True
2039-01-16,1,55,524,52.2,1.24,4,0,2,False
2039-01-17,2,265,23,37.76,1.47,1,1,2,False
2039-01-18,2,92,324,33.13,1.23,3,0,5,False
2039-01-19,0,169,33,36.42,1.34,2,0,4,False
2039-01-20,1,20,246,26.01,1.35,0,2,4,False
2039-01-21,1,88,854,42.9,1.42,4,0,5,False
2039-01-22,0,249,18,54.86,1.49,1,5,9,True
2039-01-23,1,230,29,49.12,1.17,2,4,2,True
2039-01-24,3,91,48,33.1,1.12,3,6,4,True
2039-01-25,0,115,938,57.7,1.04,3,0,7,False
2039-01-26,3,103,911,59.27,1.43,2,6,7,True
2039-01-27,1,247,179,34.66,1.15,3,0,3,False
2039-01-28,0,255,369,53.23,1.02,4,2,7,False
2039-01-29,1,241,883,10.24,1.43,0,0,5,False
2039-01-30,0,242,999,13.33,1.25,3,4,2,True
2039-01-31,1,240,737,11.12,1.42,3,4,3,True
2039-02-01,3,235,944,48.66,1.28,0,0,6,False
2039-02-02,3,250,394,13.99,1.16,4,4,2,True
2039-02-03,1,188,589,10.85,1.06,4,5,8,True
2039-02-04,0,61,495,17.37,1.22,4,5,3,True
2039-02-05,2,277,430,25.31,1.01,3,4,6,True
2039-02-06,3,215,206,33.24,1.3,3,2,4,False
2039-02-07,3,115,34,13.27,1.21,4,6,9,True
2039-02-08,2,33,761,34.95,1.07,3,1,2,False
2039-02-09,1,132,582,22.4,1.27,1,5,2,True
2039-02-10,0,96,412,23.72,1.4,3,1,4,False
2039-02-11,1,296,363,51.1,1.49,4,3,2,True
2039-02-12,4,179,309,59.35,1.26,2,6,9,True
2039-02-13,3,138,981,33.19,1.06,4,1,5,False
2039-02-14,4,180,278,26.09,1.41,2,5,8,True
2039-02-15,3,165,151,56.57,1.35,3,5,3,True
2039-02-16,3,182,226,35.02,1.48,3,0,6,False
2039-02-17,4,198,242,46.52,1.27,2,4,6,True
2039-02-18,4,108,9,30.69,1.18,4,1,3,False
2039-02-19,1,242,828,20.13,1.48,0,2,5,False
2039-02-20,4,285,391,42.74,1.27,0,3,2,True
2039-02-21,1,258,47,43.24,1.01,4,0,4,False
2039-02-22,1,53,623,33.01,1.24,3,1,4,False
2039-02-23,1,186,203,23.5,1.0,2,4,8,True
2039-02-24,3,144,988,51.59,1.37,2,2,2,False
2039-02-25,3,243,893,23.77,1.28,4,5,7,True
2039-02-26,4,169,156,42.95,1.05,4,1,6,False
2039-02-27,3,208,854,29.2,1.41,1,4,3,True
2039-02-28,4,62,25,33.62,1.27,2,1,3,False
2039-03-01,3,48,420,20.57,1.06,1,0,6,False
2039-03-02,0,139,991,42.47,1.08,3,3,9,True
2039-03-03,0,50,819,21.29,1.41,2,6,3,True
2039-03-04,4,200,677,34.29,1.18,4,4,6,True
2039-03-05,3,181,760,26.42,1.41,4,3,9,True
2039-03-06,3,147,773,58.18,1.03,3,3,5,True
2039-03-07,1,274,263,59.11,1.12,0,5,2,True
2039-03-08,2,273,528,47.67,1.38,1,6,6,True
2039-03-09,4,149,587,59.2,1.32,4,2,5,False
2039-03-10,2,31,957,15.68,1.15,2,6,6,True
2039-03-11,2,54,469,59.62,1.47,2,4,5,True
2039-03-12,4,217,253,15.18,1.11,2,2,5,False
2039-03-13,3,267,717,30.77,1.42,3,5,5,True
2039-03-14,4,129,545,21.95,1.35,0,6,8,True
2039-03-15,2,264,146,57.69,1.06,1,3,2,True
2039-03-16,3,269,325,41.79,1.28,2,6,8,True
2039-03-17,0,182,337,39.86,1.46,2,0,6,False
2039-03-18,4,67,739,59.87,1.31,4,0,7,False
2039-03-19,4,90,117,40.62,1.26,0,1,8,False
2039-03-20,3,153,164,42.31,1.18,4,1,6,False
2039-03-21,0,258,549,12.24,1.39,3,4,6,True
2039-03-22,0,87,910,52.95,1.46,3,6,5,True
2039-03-23,3,297,869,58.5,1.38,1,0,3,False
2039-03-24,1,51,807,58.02,1.36,3,3,3,True
2039-03-25,4,142,648,21.06,1.1,1,0,6,False
2039-03-26,4,41,820,21.3,1.42,4,4,3,True
2039-03-27,2,174,757,28.3,1.02,2,1,7,False
2039-03-28,3,129,197,25.51,1.38,2,5,8,True
2039-03-29,2,290,373,25.28,1.11,0,1,3,False
2039-03-30,2,134,577,40.26,1.24,3,5,3,True
2039-03-31,0,239,591,50.28,1.35,0,2,5,False
2039-04-01,4,249,563,56.84,1.38,0,5,9,True
2039-04-02,2,271,128,13.39,1.44,2,1,8,False
2039-04-03,0,268,413,23.9,1.14,3,6,6,True
2039-04-04,3,28,379,22.75,1.11,2,3,9,True
2039-04-05,2,53,879,27.87,1.5,0,6,8,True
2039-04-06,4,247,992,31.22,1.1,3,4,7,True
2039-04-07,2,92,0,29.46,1.33,2,6,8,True
2039-04-08,3,231,166,57.61,1.48,1,6,9,True
2039-04-09,2,91,15,31.86,1.45,1,1,7,False
2039-04-10,4,77,656,37.58,1.22,4,1,8,False
2039-04-11,0,239,111,47.43,1.32,4,5,9,True
2039-04-12,4,294,367,46.25,1.26,3,3,8,True
2039-04-13,0,268,101,39.15,1.17,4,1,6,False
2039-04-14,1,35,593,53.04,1.07,3,6,7,True
2039-04-15,4,94,405,41.21,1.4,0,3,4,True
2039-04-16,4,125,981,53.74,1.05,1,1,4,False
2039-04-17,3,155,506,25.14,1.3,3,3,3,True
2039-04-18,2,93,610,16.6,1.3,0,1,9,False
2039-04-19,0,273,670,50.98,1.17,1,4,8,True
2039-04-20,0,37,39,29.13,1.07,2,2,9,False
2039-04-21,3,62,666,42.55,1.4,0,2,6,False
2039-04-22,3,69,547,46.87,1.23,2,6,3,True
2039-04-23,2,22,380,26.34,1.36,4,0,9,False
2039-04-24,2,251,758,35.26,1.01,3,2,9,False
2039-04-25,4,238,515,54.75,1.04,1,6,5,True
2039-04-26,1,78,496,53.99,1.09,4,3,6,True
2039-04-27,2,83,885,47.47,1.06,0,3,7,True
2039-04-28,3,89,964,48.14,1.1,4,5,5,True
2039-04-29,2,161,280,54.88,1.34,2,2,5,False
2039-04-30,0,221,350,46.82,1.02,2,5,6,True
2039-05-01,1,226,333,26.98,1.02,3,3,3,True
2039-05-02,4,240,925,16.04,1.02,4,4,4,True
2039-05-03,0,265,942,31.09,1.35,1,3,3,True
2039-05-04,0,100,760,14.37,1.27,2,5,4,True
2039-05-05,1,270,523,15.79,1.19,0,4,2,True
2039-05-06,4,70,282,57.51,1.34,4,4,4,True
2039-05-07,3,223,940,43.79,1.28,1,4,6,True
2039-05-08,4,44,727,52.58,1.0,1,1,4,False
2039-05-09,2,60,318,42.14,1.42,1,0,2,False
2039-05-10,0,88,822,30.93,1.18,1,5,7,True
2039-05-11,2,23,413,11.26,1.2,2,3,7,True
2039-05-12,3,259,593,57.79,1.39,3,1,4,False
2039-05-13,2,50,13,13.55,1.09,4,5,3,True
2039-05-14,4,136,55,40.51,1.01,2,0,4,False
2039-05-15,2,214,402,15.11,1.45,3,1,6,False
2039-05-16,3,109,341,24.21,1.25,1,3,9,True
